,decile1b,decile3,decile1,lsat,ugpa,DOB_yr,fam_inc,tier,grad,fulltime,race1_asian,race1_black,race1_hisp,race1_other,race1_white,gender
21704,8.0,5.0,8.0,45.0,2.5,67.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11355,1.0,2.0,1.0,36.0,2.9,68.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2759,5.0,8.0,5.0,36.0,3.4,67.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19307,2.0,2.0,2.0,40.0,3.0,53.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2719,2.0,2.0,2.0,35.0,3.4,67.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
10584,7.0,5.0,7.0,32.5,2.9,67.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
17988,5.0,3.0,5.0,34.5,3.0,54.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
6931,4.0,6.0,5.0,38.0,3.2,65.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
416,5.0,4.0,5.0,40.0,3.5,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
20952,9.0,10.0,10.0,48.0,3.8,70.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11877,3.0,4.0,4.0,37.0,2.8,66.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
15202,10.0,10.0,10.0,39.0,2.7,64.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
16260,5.5284814690188915,5.525933759553911,5.708233638282899,33.0,3.1,68.0,2.0,3.768813589709112,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
6699,8.0,9.0,8.0,39.0,3.2,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5818,8.0,7.0,8.0,43.0,3.3,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2839,10.0,9.0,10.0,36.0,3.4,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
13844,4.0,5.0,5.0,40.0,3.7,57.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
16438,6.0,5.0,6.0,40.0,3.1,62.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11789,5.0,6.0,5.0,37.0,2.8,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18438,7.0,7.0,7.0,35.0,3.0,69.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
19672,2.0,3.0,3.0,42.0,3.0,69.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2569,5.0,7.0,5.0,37.0,3.4,67.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2976,7.0,5.0,7.0,42.0,3.4,69.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11259,7.0,8.0,7.0,31.0,2.9,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20233,4.0,5.0,4.0,38.0,2.6,69.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
10568,4.0,2.0,4.0,36.0,2.9,68.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1826,7.0,6.0,7.0,36.0,3.5,69.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5206,3.0,4.0,3.0,39.0,3.3,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14464,2.0,2.0,2.0,25.0,3.7,69.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11222,5.0,7.0,5.0,35.0,2.9,60.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2884,2.0,3.0,2.0,43.0,3.4,69.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20552,7.0,8.0,7.0,42.0,3.8,69.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
21504,7.0,7.0,7.0,29.7,2.5,68.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4252,2.0,3.0,3.0,25.0,3.3,68.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
12266,1.0,1.0,1.0,26.0,2.8,68.0,3.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
22234,5.0,7.0,6.0,29.0,2.0,62.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1854,10.0,10.0,10.0,48.0,3.5,68.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7723,1.0,2.0,2.0,44.0,3.2,67.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4701,7.0,8.0,7.0,38.0,3.3,69.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
578,9.0,9.0,9.0,48.0,3.5,65.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11482,7.0,5.0,7.0,37.0,2.9,58.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
6423,5.0,4.0,6.0,31.5,3.2,68.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4832,10.0,10.0,10.0,41.0,3.3,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15964,4.0,3.0,5.0,38.0,2.7,65.44071208122736,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
251,3.0,3.0,3.0,38.0,3.5,66.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
15308,3.0,5.0,4.0,33.0,2.7,69.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
10272,7.0,5.0,7.0,33.0,3.6,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
14778,5.5284814690188915,5.525933759553911,5.708233638282899,41.0,3.7,68.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
12044,4.0,4.0,4.0,43.0,2.8,67.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1129,9.0,5.0,9.0,46.0,3.5,68.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11756,5.5284814690188915,5.525933759553911,5.0,33.0,2.9,62.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
17028,1.0,1.0,1.0,34.5,3.1,68.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9376,5.5284814690188915,5.525933759553911,5.708233638282899,33.0,3.6,56.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
6079,5.0,5.0,6.0,37.0,2.2,66.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18395,5.0,5.0,5.0,40.0,3.0,69.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20726,9.0,10.0,9.0,28.0,3.8,69.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11806,7.0,7.0,7.0,38.0,2.8,68.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
14746,6.0,5.0,6.0,36.0,3.7,68.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8236,1.0,1.0,1.0,29.0,2.4,69.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
13587,9.0,10.0,9.0,39.0,3.9,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
21263,9.0,10.0,9.0,41.0,3.8,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6644,7.0,7.0,8.0,33.0,3.2,68.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8645,3.0,3.0,3.0,41.0,3.6,57.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18532,10.0,10.0,10.0,40.0,3.0,63.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12389,6.0,5.0,6.0,48.0,2.8,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
19245,5.5284814690188915,5.525933759553911,2.0,38.0,3.0,69.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
18656,5.0,7.0,5.0,35.5,3.0,69.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2895,3.0,4.0,4.0,34.0,3.4,65.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
16345,5.0,5.0,5.0,34.0,3.1,63.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
704,4.0,7.0,5.0,29.0,3.5,69.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4323,6.0,3.0,6.0,33.0,3.3,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
19895,3.0,3.0,3.0,41.0,2.6,67.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2818,2.0,2.0,2.0,31.0,3.4,68.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
11848,5.0,6.0,6.0,30.0,2.8,67.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
10493,6.0,5.0,6.0,34.0,2.9,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
21200,4.0,2.0,5.0,39.0,3.8,55.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14887,6.0,8.0,6.0,40.0,3.7,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18729,4.0,3.0,5.0,38.0,3.0,68.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11729,8.0,10.0,8.0,36.0,2.9,65.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
16586,8.0,9.0,8.0,35.0,3.1,67.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9473,1.0,1.0,1.0,25.0,3.6,65.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
13047,1.0,1.0,2.0,21.0,3.9,63.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
415,2.0,1.0,2.0,33.0,3.5,69.0,3.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
16228,9.0,8.0,9.0,33.0,3.1,65.0,5.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
12032,1.0,1.0,1.0,29.0,2.8,69.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
21386,7.0,7.0,7.0,36.0,3.8,69.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
13385,10.0,9.0,10.0,44.0,3.9,69.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4926,4.0,2.0,5.0,40.0,3.3,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2174,7.0,5.0,7.0,40.0,3.4,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1543,5.5284814690188915,5.525933759553911,9.0,39.0,3.5,69.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
7843,5.5284814690188915,5.525933759553911,10.0,43.0,3.2,65.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17459,10.0,10.0,10.0,40.0,3.1,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
14916,2.0,2.0,2.0,37.0,3.7,68.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1223,3.0,3.0,3.0,37.0,3.5,65.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3605,6.0,7.0,7.0,42.0,3.4,66.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5721,4.0,4.0,5.0,39.0,3.3,66.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5408,3.0,4.0,3.0,30.5,3.3,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3231,10.0,9.0,10.0,37.0,3.4,67.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6109,10.0,10.0,10.0,39.0,2.2,65.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9261,6.0,6.0,6.0,48.0,3.6,66.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
21055,1.0,2.0,2.0,36.0,3.8,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
6716,3.0,7.0,3.0,47.0,3.2,59.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3120,6.0,8.0,6.0,46.0,3.4,67.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
17972,3.0,3.0,3.0,36.0,3.1,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
13566,2.0,5.0,2.0,43.0,3.9,68.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11821,2.0,2.0,2.0,34.0,2.8,69.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3628,6.0,7.0,7.0,28.0,3.4,68.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5061,7.0,8.0,7.0,40.0,3.3,51.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12494,2.0,1.0,2.0,33.0,2.8,68.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
9835,9.0,10.0,9.0,34.0,3.6,69.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
19073,1.0,1.0,1.0,35.0,3.0,64.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9936,5.0,3.0,5.0,36.0,3.6,69.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
14901,1.0,3.0,1.0,42.0,3.7,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8403,1.0,1.0,1.0,29.0,2.4,65.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2619,5.0,5.0,6.0,36.0,3.4,67.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14320,5.0,4.0,5.0,46.0,3.7,69.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15517,7.0,7.0,7.0,43.0,2.7,68.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9569,5.0,7.0,6.0,34.5,3.6,67.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17991,8.0,9.0,8.0,35.0,3.0,64.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14695,2.0,2.0,2.0,29.0,3.7,68.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8330,2.0,3.0,2.0,33.0,2.4,65.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18631,4.0,5.0,5.0,37.0,3.0,66.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15271,3.0,4.0,3.0,36.0,2.7,61.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4012,9.0,7.0,9.0,34.0,3.3,65.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
7241,3.0,6.0,3.0,24.0,3.2,48.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13395,10.0,10.0,10.0,47.0,3.9,44.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6557,9.0,7.0,9.0,41.0,3.2,69.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19674,2.0,2.0,2.0,31.0,3.0,57.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5378,6.0,5.0,6.0,30.5,3.3,64.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2997,4.0,1.0,5.0,33.5,3.4,68.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18338,8.0,9.0,8.0,36.5,3.0,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12951,6.0,8.0,6.0,42.0,3.9,67.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
577,9.0,9.0,10.0,46.0,3.5,66.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
21068,2.0,4.0,2.0,28.5,3.8,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5105,7.0,8.0,7.0,45.0,3.3,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4414,10.0,10.0,10.0,44.0,3.3,67.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7840,8.0,7.0,8.0,42.0,3.2,69.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17826,8.0,3.0,8.0,28.5,3.1,67.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5118,4.0,3.0,4.0,34.0,3.3,62.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
6602,9.0,8.0,9.0,37.5,3.2,69.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4410,5.0,5.0,6.0,37.0,3.3,64.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16137,3.0,2.0,3.0,44.0,3.1,68.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
21465,10.0,10.0,10.0,37.0,3.8,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17768,8.0,4.0,9.0,34.0,3.1,68.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5386,5.5284814690188915,5.525933759553911,5.708233638282899,41.0,3.3,65.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13671,9.0,9.0,9.0,32.5,3.7,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19845,3.0,3.0,3.0,48.0,2.6,67.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
680,5.0,7.0,6.0,28.0,3.5,68.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11296,5.0,4.0,5.0,29.0,2.9,65.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18133,2.0,2.0,2.0,32.0,3.0,63.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
19267,2.0,2.0,3.0,28.0,3.0,67.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1060,7.0,5.0,7.0,34.0,3.5,67.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8115,8.0,9.0,8.0,42.0,3.2,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
20224,5.0,5.0,5.0,38.0,2.6,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
19767,8.0,8.0,9.0,30.0,2.6,67.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
19228,7.0,6.0,7.0,33.0,3.0,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13466,7.0,5.0,7.0,47.0,3.9,69.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9521,7.0,2.0,7.0,35.0,3.6,68.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
17855,10.0,10.0,10.0,31.0,3.1,57.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
486,9.0,10.0,9.0,39.0,3.5,66.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
13971,9.0,10.0,9.0,43.0,3.7,69.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4165,1.0,1.0,1.0,35.0,3.3,66.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
10374,8.0,7.0,8.0,37.0,2.9,66.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
12135,6.0,5.0,6.0,36.5,2.8,68.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
21901,3.0,5.0,4.0,28.0,2.5,67.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
12305,10.0,9.0,10.0,37.0,2.8,66.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7347,6.0,6.0,7.0,44.0,3.2,68.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2105,9.0,4.0,9.0,35.0,3.4,61.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
5297,7.0,5.0,7.0,37.0,3.3,66.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
457,10.0,9.0,10.0,30.0,3.5,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11065,9.0,7.0,9.0,31.0,2.9,68.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11873,10.0,7.0,10.0,38.0,2.8,67.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1145,6.0,7.0,6.0,40.0,3.5,68.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17861,5.5284814690188915,5.525933759553911,8.0,34.5,3.1,67.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4145,4.0,3.0,5.0,17.0,3.3,69.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
6193,2.0,1.0,2.0,36.0,3.2,66.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4920,6.0,3.0,6.0,37.0,3.3,67.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
6663,2.0,2.0,2.0,37.0,3.2,66.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
16447,5.5284814690188915,5.525933759553911,7.0,40.0,3.1,71.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8899,9.0,8.0,9.0,33.0,3.6,68.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3051,3.0,4.0,3.0,38.0,3.4,69.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7898,5.0,6.0,5.0,36.0,3.2,68.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21130,3.0,4.0,4.0,37.0,3.8,64.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22395,7.0,6.0,7.0,40.0,1.7,63.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11147,8.0,7.0,8.0,34.0,2.9,66.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3971,10.0,10.0,10.0,47.0,3.4,64.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8051,9.0,8.0,9.0,27.3,3.2,68.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
14793,9.0,10.0,9.0,42.0,3.7,68.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21620,8.0,6.0,8.0,25.0,2.5,67.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9,7.0,5.0,7.0,28.0,3.5,69.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
11314,1.0,1.0,1.0,38.0,2.9,69.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
13224,8.0,9.0,8.0,38.0,3.9,69.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3923,3.0,3.0,3.0,41.0,3.4,69.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3104,3.0,9.0,3.0,47.0,3.4,69.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22312,1.0,1.0,1.0,22.5,2.1,58.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
21220,5.0,5.0,5.0,33.0,3.8,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10444,3.0,2.0,3.0,37.0,2.9,67.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3151,10.0,10.0,10.0,37.0,3.4,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17192,4.0,3.0,4.0,32.3,3.1,67.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20836,10.0,10.0,10.0,41.0,3.8,57.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6292,10.0,10.0,10.0,35.0,3.2,67.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8878,6.0,9.0,6.0,35.0,3.6,59.0,4.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
13213,10.0,9.0,10.0,39.0,3.9,65.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
12113,3.0,3.0,3.0,31.0,2.8,69.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
14952,8.0,5.0,8.0,26.0,3.7,69.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5427,8.0,6.0,8.0,39.0,3.3,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
