,decile1b,decile3,ID,decile1,sex,lsat,ugpa,zfygpa,grad,zgpa,fulltime,fam_inc,age,gender,male,race1,other,pass_bar,bar,tier,gpa
162,8.0,4.0,2455,8.0,1.0,28.0,3.5,0.66,1,-0.41,1.0,3.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.5
163,8.0,7.0,2469,8.0,2.0,42.0,3.5,0.81,1,0.55,1.0,2.0,-59.082892732323685,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.5
164,3.0,3.0,2490,3.0,2.0,45.0,3.5,-0.73,1,-0.83,1.0,4.0,-45.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.5
165,5.0,4.0,2492,5.0,1.0,35.0,3.5,-0.12,1,-0.54,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
166,5.0,4.0,2511,5.0,2.0,39.0,3.5,-0.08,1,-0.3,1.0,4.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.5
167,7.0,9.0,2524,7.0,2.0,39.0,3.5,0.52,1,0.86,2.0,2.0,-52.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.5
168,5.5284814690188915,5.525933759553911,2535,5.708233638282899,2.0,38.0,3.5,0.08606777762218175,1,0.008756037503551469,1.0,4.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.5
169,4.0,4.0,2550,4.0,1.0,39.0,3.5,-0.44,1,-0.44,1.0,3.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.5
170,7.0,8.0,2553,7.0,1.0,39.0,3.5,0.31,1,0.54,1.0,3.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.5
171,4.0,2.0,2561,4.0,2.0,39.0,3.5,-0.39,1,-1.31,1.0,3.0,-44.0,1.0,1.0,white,0,0,c Failed,4.0,3.5
172,7.0,5.0,2575,7.0,1.0,34.0,3.5,0.34,1,-0.06,1.0,4.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.5
173,1.0,3.0,2577,1.0,2.0,46.0,3.5,-1.33,1,-0.67,1.0,5.0,-59.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.5
174,5.0,6.0,2595,6.0,1.0,45.0,3.5,0.0,1,0.07,1.0,3.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
175,2.0,1.0,2598,2.0,1.0,41.0,3.5,-1.1,1,-1.61,1.0,4.0,-62.0,0.0,0.0,asian,0,1,b Passed 2nd time,5.0,3.5
176,3.0,5.0,2602,3.0,2.0,32.0,3.5,-0.58,1,-0.2,1.0,3.0,-54.0,1.0,1.0,white,0,1,a Passed 1st time,2.0,3.5
177,10.0,10.0,2606,10.0,1.0,37.0,3.5,1.36,1,1.38,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.5
178,8.0,8.0,2626,8.0,1.0,42.0,3.5,0.69,1,0.78,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.5
179,9.0,7.0,2628,9.0,2.0,29.0,3.5,0.94,1,0.38,1.0,3.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.5
180,5.0,5.0,2630,6.0,2.0,34.0,3.5,0.05,1,-0.05,1.0,3.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.5
181,10.0,10.0,2633,10.0,2.0,40.0,3.5,1.49,1,1.57,1.0,3.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.5
182,1.0,1.0,2634,1.0,1.0,41.0,3.5,-1.64,1,-1.44,1.0,5.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.5
183,9.0,10.0,2686,9.0,2.0,44.0,3.5,1.37,1,1.4,1.0,4.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.5
184,5.5284814690188915,5.525933759553911,2703,5.708233638282899,2.0,45.0,3.5,0.72,1,0.95,1.0,3.4660457545890226,-63.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.5
185,6.0,4.0,2704,6.0,2.0,36.0,3.5,0.22,1,-0.36,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.5
186,10.0,10.0,2725,10.0,2.0,31.0,3.5,1.35,1,1.81,1.0,3.0,-59.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.5
187,2.0,3.0,2731,2.0,1.0,32.5,3.5,-0.84,1,-0.61,1.0,2.0,-60.0,0.0,0.0,black,0,1,a Passed 1st time,5.0,3.5
188,4.0,6.0,2754,4.0,2.0,40.0,3.5,-0.28,1,0.14,1.0,3.0,-63.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.5
189,7.0,6.0,2783,7.0,1.0,36.0,3.5,0.34,1,0.22,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
190,4.0,8.0,2785,5.0,2.0,41.0,3.5,-0.17,1,0.65,1.0,3.0,-49.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.5
191,7.0,8.0,2812,8.0,1.0,33.0,3.5,0.54,1,0.87,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
192,5.0,4.0,2833,5.0,1.0,32.0,3.5,-0.07,1,-0.34,1.0,3.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
193,7.0,9.0,2841,7.0,2.0,44.0,3.5,0.49,1,0.98,1.0,4.0,-65.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.5
194,5.0,7.0,2851,5.0,1.0,42.0,3.5,-0.02,1,0.44,1.0,4.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.5
195,9.0,8.0,2863,9.0,1.0,39.0,3.5,1.24,1,0.59,1.0,3.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
196,4.0,5.0,2871,5.0,1.0,48.0,3.5,-0.19,1,-0.09,1.0,4.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.5
197,9.0,7.0,2874,9.0,2.0,42.0,3.5,1.07,1,0.37,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.5
198,7.0,7.0,2891,7.0,2.0,38.0,3.5,0.56,1,0.55,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.5
199,8.0,9.0,2934,8.0,1.0,39.0,3.5,0.86,1,0.99,1.0,4.0,-53.0,0.0,0.0,white,0,1,a Passed 1st time,6.0,3.5
200,10.0,10.0,2937,10.0,2.0,42.0,3.5,1.78,1,2.14,1.0,4.0,-58.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.5
201,5.0,4.0,2944,5.0,1.0,46.0,3.5,-0.12,1,-0.45,1.0,4.0,-60.0,0.0,0.0,asian,0,1,a Passed 1st time,6.0,3.5
202,7.0,7.0,2952,7.0,2.0,41.0,3.5,0.4,1,0.28,1.0,4.0,-54.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.5
203,9.0,8.0,2973,9.0,2.0,39.0,3.5,1.08,1,0.64,1.0,3.0,-63.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.5
204,9.0,8.0,2974,9.0,1.0,32.0,3.5,1.12,1,0.72,1.0,4.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
205,5.5284814690188915,5.525933759553911,2999,2.0,2.0,42.0,3.5,-1.12,1,0.008756037503551469,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.5
206,3.0,4.0,3005,3.0,1.0,40.0,3.5,-0.63,1,-0.45,1.0,3.0,-57.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.5
207,9.0,9.0,3015,9.0,1.0,42.0,3.5,1.09,1,0.95,2.0,4.0,-56.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
208,8.0,8.0,3016,8.0,2.0,40.5,3.5,0.58,1,0.72,1.0,4.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.5
209,6.0,3.0,3028,6.0,2.0,41.0,3.5,0.25,1,-0.57,1.0,3.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.5
210,7.0,4.0,3049,7.0,2.0,38.0,3.5,0.38,1,-0.3,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.5
211,5.0,6.0,3062,5.0,1.0,33.0,3.5,-0.13,1,-0.01,1.0,3.0,-55.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
212,4.0,7.0,3082,4.0,2.0,37.0,3.5,-0.33,1,0.42,1.0,3.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.5
213,9.0,9.0,3110,9.0,1.0,41.0,3.5,0.92,1,0.86,1.0,4.0,-65.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.5
214,5.0,5.0,3114,6.0,1.0,37.0,3.5,0.06,1,-0.02,1.0,3.0,-58.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.5
215,7.0,3.0,3127,7.0,1.0,39.5,3.5,0.37,1,-0.65,1.0,3.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
216,4.0,6.0,3198,4.0,1.0,39.0,3.5,-0.24,1,0.22,1.0,2.0,-54.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.5
217,3.0,2.0,3220,3.0,2.0,33.0,3.5,-0.55,1,-1.17,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.5
218,4.0,3.0,3244,4.0,2.0,35.5,3.5,-0.29,1,-0.68,1.0,3.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.5
219,10.0,10.0,3257,10.0,1.0,32.0,3.5,1.38,1,1.42,1.0,3.0,-60.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
220,10.0,10.0,3260,10.0,1.0,41.0,3.5,1.44,1,1.83,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.5
221,1.0,2.0,3293,2.0,1.0,34.0,3.5,-1.12,1,-1.14,1.0,2.0,-43.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
222,9.0,9.0,3298,9.0,2.0,33.0,3.5,0.96,1,0.97,1.0,2.0,-58.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.5
223,5.5284814690188915,5.525933759553911,3302,5.708233638282899,1.0,36.0,3.5,0.08606777762218175,1,0.2,1.0,3.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
224,4.0,4.0,3311,4.0,1.0,41.0,3.5,-0.29,1,-0.37,1.0,4.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.5
225,7.0,8.0,3321,7.0,2.0,34.0,3.5,0.35,1,0.76,1.0,2.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.5
226,6.0,7.0,3335,6.0,1.0,31.0,3.5,0.22,1,0.27,1.0,3.0,-49.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
227,1.0,2.0,3346,1.0,1.0,47.0,3.5,-1.49,1,-1.03,1.0,3.0,-59.0,0.0,0.0,white,0,1,a Passed 1st time,6.0,3.5
228,7.0,9.0,3360,7.0,1.0,37.0,3.5,0.45,1,1.14,1.0,3.0,-49.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.5
229,5.0,4.0,3361,5.0,1.0,31.0,3.5,-0.18,1,-0.44,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,2.0,3.5
230,2.0,1.0,3376,2.0,2.0,31.0,3.5,-1.06,1,-1.48,1.0,3.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.5
231,10.0,10.0,3386,10.0,2.0,48.0,3.5,2.08,1,1.45,1.0,5.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.5
232,3.0,5.0,3391,3.0,2.0,47.0,3.5,-0.62,1,-0.1,1.0,3.0,-55.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.5
233,7.0,9.0,3398,8.0,2.0,42.0,3.5,0.51,1,0.93,1.0,3.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,2.0,3.5
234,5.5284814690188915,5.525933759553911,3405,10.0,1.0,35.5,3.5,1.74,X,0.008756037503551469,2.0,3.0,-50.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.5
235,8.0,9.0,3407,8.0,1.0,34.0,3.5,0.64,1,0.95,1.0,3.0,-54.0,0.0,0.0,asian,0,1,a Passed 1st time,4.0,3.5
236,9.0,9.0,3411,9.0,1.0,31.5,3.5,0.89,1,1.03,1.0,2.0,-53.0,0.0,0.0,white,0,1,a Passed 1st time,2.0,3.5
237,10.0,10.0,3422,10.0,1.0,34.0,3.5,2.56,1,2.18,1.0,3.0,-59.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
238,7.0,6.0,3436,7.0,2.0,46.0,3.5,0.47,1,0.06,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.5
239,1.0,1.0,3448,1.0,1.0,31.0,3.5,-1.54,1,-1.86,1.0,3.0,-52.0,0.0,0.0,white,0,0,c Failed,4.0,3.5
240,2.0,2.0,3470,2.0,1.0,36.0,3.5,-0.98,1,-1.12,1.0,4.0,-51.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
241,4.0,7.0,3498,5.0,2.0,46.0,3.5,-0.17,1,0.39,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.5
242,10.0,10.0,3520,10.0,2.0,43.0,3.5,1.67,1,1.65,2.0,4.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.5
243,8.0,9.0,3529,8.0,1.0,46.0,3.5,0.81,1,1.25,1.0,4.0,-58.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.5
244,4.0,4.0,3551,4.0,1.0,22.0,3.5,-0.37,1,-0.48,1.0,4.0,-64.0,0.0,0.0,black,0,0,c Failed,3.0,3.5
245,6.0,7.0,3567,6.0,2.0,32.0,3.5,0.07,1,0.4,2.0,3.0,-51.0,1.0,1.0,white,0,1,b Passed 2nd time,5.0,3.5
246,4.0,5.0,3570,4.0,1.0,38.0,3.5,-0.3,1,-0.26,2.0,2.0,-58.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.5
247,7.0,7.0,3587,7.0,2.0,48.0,3.5,0.58,1,0.3,1.0,4.0,-66.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.5
248,8.0,7.0,3600,8.0,2.0,38.0,3.5,0.86,1,0.4,1.0,3.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.5
249,2.0,7.0,3613,2.0,2.0,33.0,3.5,-0.88,1,0.36,2.0,3.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.5
250,4.0,6.0,3665,4.0,1.0,42.0,3.5,-0.31,1,0.08,1.0,3.0,-60.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.5
251,3.0,3.0,3672,3.0,1.0,38.0,3.5,-0.6,1,-0.75,1.0,3.0,-59.0,0.0,0.0,asian,0,1,a Passed 1st time,4.0,3.5
252,7.0,5.0,3690,8.0,1.0,42.0,3.5,0.54,1,-0.11,1.0,5.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.5
253,5.0,7.0,3703,5.0,2.0,38.0,3.5,-0.06,1,0.31,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.5
254,5.5284814690188915,5.525933759553911,3738,5.708233638282899,1.0,42.0,3.5,0.08606777762218175,1,0.008756037503551469,1.0,3.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.5
255,3.0,4.0,3761,3.0,2.0,39.5,3.5,-0.52,1,-0.29,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.5
256,9.0,8.0,3772,9.0,2.0,29.0,3.5,0.85,1,0.84,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,2.0,3.5
257,1.0,1.0,3775,1.0,1.0,30.0,3.5,-1.6,1,-1.97,1.0,3.0,-62.0,0.0,0.0,asian,0,1,a Passed 1st time,3.0,3.5
258,5.5284814690188915,5.525933759553911,3776,5.708233638282899,1.0,41.0,3.5,0.08606777762218175,1,0.008756037503551469,1.0,2.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,6.0,3.5
259,3.0,1.0,3789,3.0,2.0,42.0,3.5,-0.52,1,-1.36,1.0,5.0,-66.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.5
260,6.0,8.0,3792,6.0,1.0,36.0,3.5,0.22,1,0.61,1.0,3.0,-68.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
261,8.0,8.0,3794,8.0,1.0,37.0,3.5,0.87,1,0.81,1.0,3.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.5
262,9.0,8.0,3804,9.0,2.0,38.0,3.5,0.89,1,0.77,1.0,3.0,-56.0,1.0,1.0,asian,0,1,a Passed 1st time,5.0,3.5
263,6.0,5.0,3805,6.0,2.0,45.0,3.5,0.08,1,-0.22,1.0,3.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.5
264,4.0,4.0,3831,4.0,1.0,43.0,3.5,-0.35,1,-0.31,1.0,1.0,-59.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.5
265,10.0,8.0,3837,10.0,1.0,37.0,3.5,1.34,1,0.8,2.0,4.0,-45.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
266,9.0,9.0,3838,9.0,1.0,39.0,3.5,0.89,1,0.89,1.0,4.0,-59.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.5
267,5.0,8.0,3856,5.0,2.0,38.0,3.5,-0.13,1,0.72,1.0,4.0,-53.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.5
268,1.0,1.0,3863,1.0,1.0,30.0,3.5,-1.75,1,-2.22,1.0,5.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
269,6.0,5.0,3877,6.0,1.0,33.0,3.5,0.14,1,-0.08,1.0,4.0,-52.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
270,10.0,10.0,3894,10.0,1.0,39.0,3.5,1.83,1,1.69,1.0,3.0,-46.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.5
271,4.0,6.0,3901,4.0,2.0,42.0,3.5,-0.27,1,0.18,1.0,4.0,-66.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.5
272,2.0,1.0,3910,2.0,2.0,36.0,3.5,-0.87,1,-1.34,1.0,3.0,-51.0,1.0,1.0,white,0,0,c Failed,4.0,3.5
273,8.0,7.0,3914,8.0,1.0,30.5,3.5,0.73,1,0.46,1.0,3.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,2.0,3.5
274,1.0,2.0,3934,1.0,1.0,36.0,3.5,-1.45,1,-0.93,2.0,4.0,-60.0,0.0,0.0,white,0,1,b Passed 2nd time,3.0,3.5
275,9.0,8.0,3963,9.0,1.0,45.0,3.5,0.9,1,0.7,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.5
276,2.0,2.0,3990,3.0,2.0,29.0,3.5,-0.71,1,-1.23,1.0,5.0,-61.0,1.0,1.0,white,0,1,b Passed 2nd time,3.0,3.5
277,6.0,8.0,3993,7.0,2.0,43.0,3.5,0.28,1,0.71,1.0,5.0,-58.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.5
278,8.0,7.0,4011,8.0,2.0,48.0,3.5,0.71,1,0.51,1.0,4.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.5
279,8.0,10.0,4012,8.0,2.0,35.5,3.5,0.65,1,1.56,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.5
280,8.0,5.0,4018,8.0,1.0,40.0,3.5,0.8,1,-0.03,1.0,3.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.5
281,6.0,4.0,4022,6.0,1.0,40.0,3.5,0.12,1,-0.28,1.0,2.0,-59.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.5
282,10.0,10.0,4061,10.0,1.0,38.0,3.5,2.54,1,2.64,2.0,1.0,-59.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.5
283,1.0,1.0,4062,1.0,2.0,44.0,3.5,-1.98,1,-2.04,1.0,3.0,-67.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.5
284,5.0,7.0,4075,6.0,1.0,33.0,3.5,0.01,1,0.45,1.0,5.0,-54.0,0.0,0.0,asian,0,1,a Passed 1st time,3.0,3.5
285,3.0,4.0,4090,4.0,2.0,34.0,3.5,-0.48,1,-0.24,1.0,4.0,-61.0,1.0,1.0,hisp,0,1,a Passed 1st time,6.0,3.5
286,6.0,6.0,4098,6.0,2.0,37.0,3.5,0.2,1,0.28,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.5
287,8.0,8.0,4125,9.0,2.0,38.0,3.5,0.84,1,0.61,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.5
288,6.0,6.0,4165,6.0,2.0,44.0,3.5,0.14,1,0.04,1.0,4.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.5
289,8.0,9.0,4178,8.0,1.0,39.0,3.5,0.86,1,0.86,1.0,5.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,6.0,3.5
290,2.0,3.0,4204,3.0,1.0,26.0,3.5,-0.82,1,-0.6,1.0,3.0,-62.0,0.0,0.0,black,0,1,a Passed 1st time,4.0,3.5
291,9.0,10.0,4286,9.0,1.0,40.0,3.5,1.13,1,1.49,1.0,4.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
292,10.0,9.0,4291,10.0,2.0,43.5,3.5,1.84,1,1.05,1.0,3.0,-57.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.5
293,5.5284814690188915,5.525933759553911,4292,5.0,1.0,42.0,3.5,-0.07,1,0.008756037503551469,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,6.0,3.5
294,5.0,7.0,4341,5.0,1.0,37.0,3.5,-0.11,1,0.55,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.5
295,1.0,1.0,4343,1.0,2.0,40.0,3.5,-1.57,1,-1.83,1.0,4.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.5
296,3.0,6.0,4347,4.0,1.0,41.0,3.5,-0.48,1,0.24,1.0,4.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
297,5.5284814690188915,5.525933759553911,4366,10.0,2.0,39.0,3.5,2.36,1,0.008756037503551469,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.5
298,10.0,6.0,4380,10.0,2.0,39.0,3.5,2.3,1,0.23,1.0,3.0,-56.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.5
299,3.0,6.0,4385,4.0,2.0,30.5,3.5,-0.5,1,0.24,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.5
300,5.5284814690188915,5.525933759553911,4440,2.0,2.0,38.0,3.5,-0.91,1,0.008756037503551469,1.0,4.0,-58.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.5
301,4.0,5.0,4458,4.0,1.0,34.0,3.5,-0.3,1,-0.18,1.0,3.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
302,9.0,7.0,4470,9.0,2.0,36.0,3.5,0.9,1,0.42,1.0,4.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.5
303,8.0,8.0,4473,8.0,1.0,46.0,3.5,0.59,1,0.76,1.0,3.0,-59.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.5
304,3.0,3.0,4474,3.0,1.0,37.0,3.5,-0.58,1,-0.6,1.0,3.0,-66.0,0.0,0.0,white,0,0,c Failed,4.0,3.5
305,2.0,3.0,4478,3.0,1.0,44.0,3.5,-0.73,1,-0.85,1.0,3.0,-64.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
306,2.0,6.0,4494,2.0,1.0,43.0,3.5,-0.83,1,0.18,1.0,1.0,-44.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.5
307,3.0,1.0,4546,4.0,2.0,32.0,3.5,-0.51,1,-1.33,1.0,3.0,-57.0,1.0,1.0,hisp,0,1,b Passed 2nd time,3.0,3.5
308,4.0,6.0,4555,4.0,1.0,42.0,3.5,-0.43,1,0.11,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.5
309,7.0,9.0,4569,7.0,1.0,42.0,3.5,0.48,1,1.07,1.0,4.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,6.0,3.5
310,1.0,2.0,4576,1.0,1.0,45.0,3.5,-1.49,1,-1.2,1.0,4.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,6.0,3.5
311,5.0,3.0,4601,5.0,1.0,35.5,3.5,-0.13,1,-0.77,1.0,3.0,-59.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
312,10.0,10.0,4629,10.0,1.0,34.0,3.5,1.55,1,1.91,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
313,10.0,9.0,4640,10.0,2.0,39.0,3.5,1.44,1,1.06,1.0,4.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.5
314,5.5284814690188915,5.525933759553911,4657,8.0,2.0,43.0,3.5,0.63,1,0.008756037503551469,1.0,3.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.5
315,5.5284814690188915,5.525933759553911,4661,5.708233638282899,1.0,40.0,3.5,0.08606777762218175,1,0.008756037503551469,1.0,3.0,-59.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.5
316,5.0,3.0,4700,5.0,1.0,44.0,3.5,-0.18,1,-0.56,1.0,4.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.5
317,7.0,4.0,4704,7.0,1.0,35.0,3.5,0.46,1,-0.31,2.0,4.0,-67.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
318,3.0,4.0,4728,3.0,1.0,37.0,3.5,-0.73,1,-0.44,1.0,4.0,-52.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.5
319,9.0,9.0,4757,9.0,1.0,33.0,3.5,0.88,1,0.88,1.0,3.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.5
320,6.0,7.0,4760,6.0,2.0,35.0,3.5,0.17,1,0.46,1.0,3.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.5
321,4.0,5.0,4761,4.0,2.0,38.0,3.5,-0.27,1,-0.06,1.0,5.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.5
322,2.0,2.0,4764,2.0,1.0,37.0,3.5,-1.03,1,-1.24,1.0,2.0,-54.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.5
323,5.0,8.0,4779,5.0,1.0,40.0,3.5,-0.14,1,0.66,1.0,4.0,-60.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.5
324,4.0,3.0,4782,5.0,2.0,33.0,3.5,-0.24,1,-0.68,1.0,3.0,-52.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.5
